Open,High,Low,Close,Volume
16518.400391,16589.400391,16480.75,16563.050781,254000.0
16545.25,16628.550781,16495.400391,16614.599609,297400.0
16691.949219,16701.849609,16535.849609,16568.849609,251800.0
16382.5,16509.550781,16376.049805,16450.5,350800.0
16592.25,16592.5,16395.699219,16496.449219,275600.0
16561.400391,16647.099609,16495.300781,16624.599609,275400.0
16654.0,16712.449219,16617.5,16634.650391,265900.0
16627.949219,16683.699219,16603.400391,16636.900391,253500.0
16642.550781,16722.050781,16565.599609,16705.199219,217400.0
16775.849609,16951.5,16764.849609,16931.050781,283500.0
16947.5,17153.5,16915.849609,17132.199219,464400.0
17185.599609,17225.75,17055.050781,17076.25,301900.0
17095.400391,17245.5,17059.699219,17234.150391,242400.0
17262.449219,17340.099609,17212.199219,17323.599609,261400.0
17399.349609,17429.550781,17345.550781,17377.800781,228000.0
17401.550781,17436.5,17287.0,17362.099609,243400.0
17375.75,17383.400391,17254.199219,17353.5,252700.0
17312.849609,17379.650391,17302.699219,17369.25,241500.0
17363.550781,17378.349609,17269.150391,17355.300781,241100.0
17420.349609,17438.550781,17367.050781,17380.0,230400.0
17387.650391,17532.699219,17386.900391,17519.449219,388200.0
17539.199219,17644.599609,17510.449219,17629.5,503300.0
17709.650391,17792.949219,17537.650391,17585.150391,508300.0
17443.849609,17622.75,17361.800781,17396.900391,339100.0
17450.5,17578.349609,17326.099609,17562.0,363600.0
17580.900391,17610.449219,17524.0,17546.650391,295200.0
17670.849609,17843.900391,17646.550781,17822.949219,320500.0
17897.449219,17947.650391,17819.400391,17853.199219,360100.0
17932.199219,17943.5,17802.900391,17855.099609,295700.0
17906.449219,17912.849609,17576.099609,17748.599609,398000.0
17657.949219,17781.75,17608.150391,17711.300781,562200.0
17718.900391,17742.150391,17585.349609,17618.150391,378600.0
17531.900391,17557.150391,17452.900391,17532.050781,305800.0
17615.550781,17750.900391,17581.349609,17691.25,295800.0
17661.349609,17833.449219,17640.900391,17822.300781,427000.0
17861.5,17884.599609,17613.150391,17646.0,395800.0
17810.550781,17857.550781,17763.800781,17790.349609,419900.0
17886.849609,17941.849609,17840.349609,17895.199219,324100.0
17867.550781,18041.949219,17839.099609,17945.949219,375800.0
17915.800781,18008.650391,17864.949219,17991.949219,355600.0
18097.849609,18197.800781,18050.75,18161.75,506700.0
18272.849609,18350.75,18248.699219,18338.550781,538700.0
18500.099609,18543.150391,18445.300781,18477.050781,469900.0
18602.349609,18604.449219,18377.699219,18418.75,368200.0
18439.900391,18458.300781,18209.349609,18266.599609,371300.0
18382.699219,18384.199219,18048.0,18178.099609,365900.0
18230.699219,18314.25,18034.349609,18114.900391,324700.0
18229.5,18241.400391,17968.5,18125.400391,418700.0
18154.5,18310.449219,18099.300781,18268.400391,341400.0
18295.849609,18342.050781,18167.900391,18210.949219,335200.0
18187.650391,18190.699219,17799.449219,17857.25,374200.0
17833.050781,17915.849609,17613.099609,17671.650391,336500.0
17783.150391,17954.099609,17697.099609,17929.650391,281200.0
17970.900391,18012.25,17847.599609,17888.949219,296400.0
17947.949219,17988.75,17757.949219,17829.199219,331000.0
17935.050781,17947.550781,17900.599609,17916.800781,48500.0
18040.199219,18087.800781,17836.099609,18068.550781,338900.0
18084.349609,18112.599609,17983.050781,18044.25,270200.0
17973.449219,18061.25,17915.0,18017.199219,261400.0
17967.449219,17971.349609,17798.199219,17873.599609,232100.0
17977.599609,18123.0,17905.900391,18102.75,249100.0
18140.949219,18210.150391,18071.300781,18109.449219,280400.0
18127.050781,18132.650391,17958.800781,17999.199219,267400.0
17939.349609,18022.650391,17879.25,17898.650391,295700.0
17890.550781,17945.599609,17688.5,17764.800781,278400.0
17796.25,17805.25,17280.449219,17416.550781,356400.0
17281.75,17553.699219,17216.099609,17503.349609,308800.0
17550.050781,17600.599609,17354.0,17415.050781,298100.0
17417.300781,17564.349609,17351.699219,17536.25,255900.0
17338.75,17355.400391,16985.699219,17026.449219,356300.0
17055.800781,17160.699219,16782.400391,17053.949219,348900.0
17051.150391,17324.650391,16931.400391,16983.199219,498000.0
17104.400391,17213.050781,17064.25,17166.900391,295500.0
17183.199219,17420.349609,17149.300781,17401.650391,279900.0
17424.900391,17489.800781,17180.800781,17196.699219,292500.0
17209.050781,17216.75,16891.699219,16912.25,231700.0
17044.099609,17251.650391,16987.75,17176.699219,254100.0
17315.25,17484.599609,17308.949219,17469.75,257800.0
17524.400391,17543.25,17379.599609,17516.849609,237200.0
17476.050781,17534.349609,17405.25,17511.300781,204500.0
17619.099609,17639.5,17355.949219,17368.25,256600.0
17283.199219,17376.199219,17225.800781,17324.900391,271000.0
17323.650391,17351.199219,17192.199219,17221.400391,215000.0
17373.0,17379.349609,17184.949219,17248.400391,219500.0
17276.0,17298.150391,16966.449219,16985.199219,354600.0
16824.25,16840.099609,16410.199219,16614.199219,330600.0
16773.150391,16936.400391,16688.25,16770.849609,241000.0
16865.550781,16971.0,16819.5,16955.449219,207900.0
17066.800781,17118.650391,17015.550781,17072.599609,197000.0
17149.5,17155.599609,16909.599609,17003.75,182600.0
16937.75,17112.050781,16833.199219,17086.25,144800.0
17177.599609,17250.25,17161.150391,17233.25,176000.0
17220.099609,17285.949219,17176.650391,17213.599609,161700.0
17201.449219,17264.050781,17146.349609,17203.949219,320800.0
17244.5,17400.800781,17238.5,17354.050781,167000.0
17387.150391,17646.650391,17383.300781,17625.699219,200500.0
17681.400391,17827.599609,17593.550781,17805.25,247400.0
17820.099609,17944.699219,17748.849609,17925.25,251500.0
17768.5,17797.949219,17655.550781,17745.900391,236500.0
17797.599609,17905.0,17704.550781,17812.699219,239300.0
17913.300781,18017.449219,17879.150391,18003.300781,232400.0
17997.75,18081.25,17964.400391,18055.75,220200.0
18170.400391,18227.949219,18128.800781,18212.349609,245000.0
18257.0,18272.25,18163.800781,18257.800781,303700.0
18185.0,18286.949219,18119.650391,18255.75,229500.0
18235.650391,18321.550781,18228.75,18308.099609,266700.0
18337.199219,18350.949219,18085.900391,18113.050781,227500.0
18129.199219,18129.199219,17884.900391,17938.400391,276700.0
17921.0,17943.699219,17648.449219,17757.0,258100.0
17613.699219,17707.599609,17485.849609,17617.150391,277600.0
17575.150391,17599.400391,16997.849609,17149.099609,323800.0
17001.550781,17309.150391,16836.800781,17277.949219,326500.0
17062.0,17182.5,16866.75,17110.150391,395600.0
17208.300781,17373.5,17077.099609,17101.949219,355300.0
17301.050781,17410.0,17264.150391,17339.849609,321700.0
17529.449219,17622.400391,17244.550781,17576.849609,386400.0
17706.199219,17794.599609,17674.800781,17780.0,271200.0
17767.75,17781.150391,17511.150391,17560.199219,226600.0
17590.199219,17617.800781,17462.550781,17516.300781,261400.0
17456.300781,17536.75,17119.400391,17213.599609,265000.0
17279.849609,17306.449219,17043.650391,17266.75,268500.0
17370.099609,17477.150391,17339.0,17463.800781,236400.0
17554.099609,17639.449219,17427.150391,17605.849609,273600.0
17451.0,17454.75,17303.0,17374.75,253100.0
17076.150391,17099.5,16809.650391,16842.800781,305500.0
16933.25,17375.0,16839.25,17352.449219,298700.0
17408.449219,17490.599609,17257.699219,17322.199219,244500.0
17396.550781,17442.900391,17235.849609,17304.599609,232100.0
17236.050781,17380.800781,17219.199219,17276.300781,189600.0
17192.25,17351.050781,17070.699219,17206.650391,215200.0
16847.949219,17148.550781,16843.800781,17092.199219,300100.0
17194.5,17220.699219,17027.849609,17063.25,200200.0
16548.900391,16705.25,16203.25,16247.950195,458000.0
16515.650391,16748.800781,16478.300781,16658.400391,329800.0
16481.599609,16815.900391,16356.299805,16793.900391,404200.0
16593.099609,16678.5,16478.650391,16605.949219,517700.0
16723.199219,16768.949219,16442.949219,16498.050781,442100.0
16339.450195,16456.0,16133.799805,16245.349609,456100.0
15867.950195,15944.599609,15711.450195,15863.150391,585400.0
15747.75,16028.75,15671.450195,16013.450195,543600.0
16078.0,16418.050781,15990.0,16345.349609,462200.0
16757.099609,16757.300781,16447.900391,16594.900391,486400.0
16528.800781,16694.400391,16470.900391,16630.449219,343700.0
16633.699219,16887.949219,16606.5,16871.300781,314700.0
16900.650391,16927.75,16555.0,16663.0,381600.0
16876.650391,16987.900391,16837.849609,16975.349609,260000.0
17202.900391,17344.599609,17175.75,17287.050781,448300.0
17329.5,17353.349609,17096.400391,17117.599609,285500.0
17120.400391,17334.400391,17006.300781,17315.5,338300.0
17405.050781,17442.400391,17199.599609,17245.650391,292100.0
17094.949219,17291.75,17091.150391,17222.75,290300.0
17289.0,17294.900391,17076.550781,17153.0,237100.0
17181.849609,17235.099609,17003.900391,17222.0,253200.0
17297.199219,17343.650391,17235.699219,17325.300781,235100.0
17468.150391,17522.5,17387.199219,17498.25,505000.0
17519.199219,17559.800781,17435.199219,17464.75,281100.0
17436.900391,17703.699219,17422.699219,17670.449219,291800.0
17809.099609,18114.650391,17791.400391,18053.400391,345500.0
18080.599609,18095.449219,17921.550781,17957.400391,283500.0
17842.75,17901.0,17779.849609,17807.650391,328800.0
17723.300781,17787.5,17623.699219,17639.550781,308800.0
17698.150391,17842.75,17600.550781,17784.349609,274400.0
17740.900391,17779.050781,17650.949219,17674.949219,251700.0
17584.849609,17595.300781,17442.349609,17530.300781,266000.0
17599.900391,17663.650391,17457.400391,17475.650391,245100.0
17183.449219,17237.75,17067.849609,17173.650391,376100.0
17258.949219,17275.650391,16824.699219,16958.650391,401400.0
17045.25,17186.900391,16978.949219,17136.550781,286100.0
17234.599609,17414.699219,17215.5,17392.599609,285200.0
17242.75,17315.300781,17149.199219,17171.949219,262700.0
17009.050781,17054.300781,16888.699219,16953.949219,275700.0
17121.300781,17223.849609,17064.449219,17200.800781,261100.0
17073.349609,17110.699219,16958.449219,17038.400391,265100.0
17189.5,17322.5,17071.050781,17245.050781,312900.0
17329.25,17377.650391,17053.25,17102.550781,336200.0
16924.449219,17092.25,16917.25,17069.099609,278200.0
17096.599609,17132.849609,16623.949219,16677.599609,310600.0
16854.75,16945.699219,16651.849609,16682.650391,265800.0
16415.550781,16484.199219,16340.900391,16411.25,300500.0
16227.700195,16403.699219,16142.099609,16301.849609,288400.0
16248.900391,16404.550781,16197.299805,16240.049805,283100.0
16270.049805,16318.75,15992.599609,16167.099609,284300.0
16021.099609,16041.950195,15735.75,15808.0,314900.0
15977.0,16083.599609,15740.849609,15782.150391,369100.0
15845.099609,15977.950195,15739.650391,15842.299805,217600.0
15912.599609,16284.25,15900.799805,16259.299805,295700.0
16318.150391,16399.800781,16211.200195,16240.299805,290400.0
15917.400391,15984.75,15775.200195,15809.400391,313900.0
16043.799805,16283.049805,16003.849609,16266.150391,252400.0
16290.950195,16414.699219,16185.75,16214.700195,293800.0
16225.549805,16262.799805,16078.599609,16125.150391,249800.0
16196.349609,16223.349609,16006.950195,16025.799805,243300.0
16105.0,16204.450195,15903.700195,16170.150391,314300.0
16296.599609,16370.599609,16221.950195,16352.450195,274100.0
16527.900391,16695.5,16506.150391,16661.400391,251400.0
16578.449219,16690.75,16521.900391,16584.550781,651600.0
16594.400391,16649.199219,16438.849609,16522.75,249600.0
16481.650391,16646.400391,16443.050781,16628.0,236000.0
16761.650391,16793.849609,16567.900391,16584.300781,245500.0
16530.699219,16610.949219,16444.550781,16569.550781,233600.0
16469.599609,16487.25,16347.099609,16416.349609,233800.0
16474.949219,16514.300781,16293.349609,16356.25,243500.0
16263.849609,16492.800781,16243.849609,16478.099609,205000.0
16283.950195,16324.700195,16172.599609,16201.799805,189700.0
15877.549805,15886.150391,15684.0,15774.400391,225500.0
15674.25,15858.0,15659.450195,15732.099609,225400.0
15729.25,15783.650391,15678.900391,15692.150391,183000.0
15832.25,15863.150391,15335.099609,15360.599609,264700.0
15272.650391,15400.400391,15183.400391,15293.5,342600.0
15334.5,15382.5,15191.099609,15350.150391,260000.0
15455.950195,15707.25,15419.849609,15638.799805,262800.0
15545.650391,15565.400391,15385.950195,15413.299805,220900.0
15451.549805,15628.450195,15367.5,15556.650391,259200.0
15657.400391,15749.25,15619.450195,15699.25,219600.0
15926.200195,15927.450195,15815.5,15832.049805,210900.0
15757.450195,15892.099609,15710.150391,15850.200195,251900.0
15701.700195,15861.599609,15687.799805,15799.099609,444900.0
15774.5,15890.0,15728.849609,15780.25,306000.0
15703.700195,15793.950195,15511.049805,15752.049805,364100.0
15710.5,15852.349609,15661.799805,15835.349609,304300.0
15909.150391,16025.75,15785.450195,15810.849609,254200.0
15818.200195,16011.349609,15800.900391,15989.799805,288400.0
16113.75,16150.5,16045.950195,16132.900391,264600.0
16273.650391,16275.5,16157.900391,16220.599609,281100.0
16136.150391,16248.549805,16115.5,16216.0,255900.0
16126.200195,16158.75,16031.150391,16058.299805,208600.0
16128.200195,16140.0,15950.150391,15966.650391,233300.0
16018.849609,16070.849609,15858.200195,15938.650391,228600.0
16010.799805,16066.950195,15927.299805,16049.200195,205800.0
16151.400391,16287.950195,16142.200195,16278.5,227700.0
16187.049805,16359.5,16187.049805,16340.549805,222600.0
16562.800781,16588.0,16490.949219,16520.849609,284400.0
16523.550781,16626.949219,16483.900391,16605.25,243600.0
16661.25,16752.25,16610.900391,16719.449219,190900.0
16662.550781,16706.050781,16564.25,16631.0,211400.0
16632.900391,16636.099609,16463.300781,16483.849609,208200.0
16475.349609,16653.449219,16438.75,16641.800781,185200.0
16774.849609,16947.650391,16746.25,16929.599609,376300.0
17079.5,17172.800781,17018.150391,17158.25,436100.0
17243.199219,17356.25,17154.800781,17340.050781,381500.0
17310.150391,17390.150391,17215.849609,17345.449219,333600.0
17349.25,17407.5,17225.849609,17388.150391,285400.0
17463.099609,17490.699219,17161.25,17382.0,325000.0
17423.650391,17474.400391,17348.75,17397.5,355300.0
17401.5,17548.800781,17359.75,17525.099609,257000.0
17566.099609,17566.099609,17442.800781,17534.75,312700.0
17711.650391,17719.300781,17631.949219,17659.0,311200.0
17659.650391,17724.650391,17597.849609,17698.150391,303900.0
17797.199219,17839.099609,17764.050781,17825.25,0.0
17868.150391,17965.949219,17833.349609,17944.25,262800.0
17898.650391,17968.449219,17852.050781,17956.5,263900.0
17966.550781,17992.199219,17710.75,17758.449219,295600.0
17682.900391,17690.050781,17467.349609,17490.699219,287600.0
17357.349609,17625.550781,17345.199219,17577.5,285600.0
17525.449219,17623.650391,17499.25,17604.949219,262000.0
17679.0,17726.5,17487.449219,17522.449219,230200.0
17619.300781,17685.849609,17519.349609,17558.900391,266600.0
17188.650391,17380.150391,17166.199219,17312.900391,244900.0
17414.949219,17777.650391,17401.5,17759.300781,324700.0
17485.699219,17695.599609,17468.449219,17542.800781,308500.0
17598.400391,17643.849609,17476.449219,17539.449219,256300.0
17546.449219,17683.150391,17540.349609,17665.800781,230300.0
17695.699219,17764.650391,17587.650391,17655.599609,251200.0
17519.400391,17650.75,17484.300781,17624.400391,354100.0
17748.150391,17807.650391,17691.949219,17798.75,279800.0
17923.349609,17925.949219,17786.0,17833.349609,270300.0
17890.849609,17980.550781,17889.150391,17936.349609,228200.0
18044.449219,18088.300781,18015.449219,18070.050781,259900.0
17771.150391,18091.550781,17771.150391,18003.75,365900.0
18046.349609,18096.150391,17861.5,17877.400391,289600.0
17796.800781,17820.050781,17497.25,17530.849609,468500.0
17540.650391,17667.199219,17429.699219,17622.25,258300.0
17770.400391,17919.300781,17744.400391,17816.25,263100.0
17766.349609,17838.699219,17663.599609,17718.349609,245500.0
17609.650391,17722.75,17532.449219,17629.800781,284100.0
17593.849609,17642.150391,17291.650391,17327.349609,390800.0
17156.300781,17196.400391,16978.300781,17016.300781,492000.0
17110.900391,17176.449219,16942.349609,17007.400391,359900.0
16870.550781,17037.599609,16820.400391,16858.599609,323900.0
16993.599609,17026.050781,16788.599609,16818.099609,340000.0
16798.050781,17187.099609,16747.699219,17094.349609,376100.0
17102.099609,17114.650391,16855.550781,16887.349609,278400.0
17147.449219,17287.300781,17117.300781,17274.300781,226000.0
17379.25,17428.800781,17315.650391,17331.800781,265500.0
17287.199219,17337.349609,17216.949219,17314.650391,216300.0
17094.349609,17280.150391,17064.699219,17241.0,234000.0
17256.050781,17261.800781,16950.300781,16983.550781,282600.0
17025.550781,17142.349609,16960.050781,17123.599609,256000.0
17087.349609,17112.349609,16956.949219,17014.349609,266400.0
17322.300781,17348.550781,17169.75,17185.699219,227000.0
17144.800781,17328.550781,17098.550781,17311.800781,212200.0
17438.75,17527.800781,17434.050781,17486.949219,239500.0
17568.150391,17607.599609,17472.849609,17512.25,210500.0
17423.099609,17584.150391,17421.0,17563.949219,249600.0
17622.849609,17670.150391,17520.75,17576.300781,277700.0
17736.349609,17777.550781,17707.400391,17730.75,45000.0
17808.300781,17811.5,17637.0,17656.349609,251400.0
17771.400391,17783.900391,17654.5,17736.949219,324600.0
17756.400391,17838.900391,17723.699219,17786.800781,250000.0
17910.199219,18022.800781,17899.900391,18012.199219,227200.0
18130.699219,18175.800781,18060.150391,18145.400391,349900.0
18177.900391,18178.75,18048.650391,18082.849609,270900.0
17968.349609,18106.300781,17959.199219,18052.699219,213000.0
18053.400391,18135.099609,18017.150391,18117.150391,267900.0
18211.75,18255.5,18064.75,18202.800781,314800.0
18288.25,18296.400391,18117.5,18157.0,307200.0
18044.349609,18103.099609,17969.400391,18028.199219,256500.0
18272.349609,18362.300781,18259.349609,18349.699219,378500.0
18376.400391,18399.449219,18311.400391,18329.150391,301400.0
18362.75,18427.949219,18282.0,18403.400391,250900.0
18398.25,18442.150391,18344.150391,18409.650391,219300.0
18358.699219,18417.599609,18312.949219,18343.900391,200500.0
18382.949219,18394.599609,18209.800781,18307.650391,198800.0
18246.400391,18262.300781,18133.349609,18159.949219,213800.0
18179.150391,18261.849609,18137.699219,18244.199219,177700.0
18325.199219,18325.400391,18246.0,18267.25,178800.0
18326.099609,18529.699219,18294.25,18484.099609,204000.0
18528.449219,18534.900391,18445.099609,18512.75,205900.0
18430.550781,18614.25,18365.599609,18562.75,206500.0
18552.449219,18678.099609,18552.150391,18618.050781,195300.0
18625.699219,18816.050781,18616.550781,18758.349609,345600.0
18871.949219,18887.599609,18778.199219,18812.5,325000.0
18752.400391,18781.949219,18639.199219,18696.099609,254400.0
18719.550781,18728.599609,18591.349609,18701.050781,288400.0
18600.650391,18654.900391,18577.900391,18642.75,217800.0
18638.849609,18668.300781,18528.400391,18560.5,200500.0
18570.849609,18625.0,18536.949219,18609.349609,202800.0
18662.400391,18664.699219,18410.099609,18496.599609,215800.0
18402.150391,18521.550781,18345.699219,18497.150391,193900.0
18524.400391,18617.25,18490.199219,18608.0,187600.0
18671.25,18696.099609,18632.900391,18660.300781,208000.0
18614.400391,18652.900391,18387.699219,18414.900391,183100.0
18319.099609,18440.949219,18255.150391,18269.0,277700.0
18288.099609,18431.650391,18244.550781,18420.449219,154800.0
18340.300781,18404.900391,18202.650391,18385.300781,169000.0
18435.150391,18473.349609,18162.75,18199.099609,187600.0
18288.800781,18318.75,18068.599609,18127.349609,195700.0
17977.650391,18050.449219,17779.5,17806.800781,221500.0
17830.400391,18084.099609,17774.25,18014.599609,176700.0
18089.800781,18149.25,17967.449219,18132.300781,214300.0
18084.75,18173.099609,18068.349609,18122.5,193900.0
18045.699219,18229.699219,17992.800781,18191.0,281100.0
18259.099609,18265.25,18080.300781,18105.300781,192000.0
18131.699219,18215.150391,18086.5,18197.449219,256100.0
18163.199219,18251.949219,18149.800781,18232.550781,208700.0
18230.650391,18243.0,18020.599609,18042.949219,235200.0
18101.949219,18120.300781,17892.599609,17992.150391,269900.0
18008.050781,18047.400391,17795.550781,17859.449219,238200.0
17952.550781,18141.400391,17936.150391,18101.199219,257200.0
18121.300781,18127.599609,17856.0,17914.150391,283300.0
17924.25,17976.349609,17824.349609,17895.699219,259900.0
17920.849609,17945.800781,17761.650391,17858.199219,227800.0
17867.5,17999.349609,17774.25,17956.599609,256700.0
18033.150391,18049.650391,17853.650391,17894.849609,206200.0
17922.800781,18072.050781,17886.949219,18053.300781,219100.0
18074.300781,18183.75,18032.449219,18165.349609,255800.0
18119.800781,18155.199219,18063.75,18107.849609,237800.0
18115.599609,18145.449219,18016.199219,18027.650391,237200.0
18118.449219,18162.599609,18063.449219,18118.550781,202500.0
18183.949219,18201.25,18078.650391,18118.300781,216900.0
18093.349609,18100.599609,17846.150391,17891.949219,257200.0
17877.199219,17884.75,17493.550781,17604.349609,476300.0
17541.949219,17709.150391,17405.550781,17648.949219,432400.0
17731.449219,17735.699219,17537.550781,17662.150391,398300.0
17811.599609,17972.199219,17353.400391,17616.300781,512900.0
17517.099609,17653.900391,17445.949219,17610.400391,490100.0
17721.75,17870.300781,17584.199219,17854.050781,424100.0
17818.550781,17823.699219,17698.349609,17764.599609,282500.0
17790.099609,17811.150391,17652.550781,17721.5,354400.0
17750.300781,17898.699219,17744.150391,17871.699219,291000.0
17885.5,17916.900391,17779.800781,17893.449219,260900.0
17847.550781,17876.949219,17801.0,17856.5,232000.0
17859.099609,17880.699219,17719.75,17770.900391,231300.0
17840.349609,17954.550781,17800.050781,17929.849609,244500.0
17896.599609,18034.099609,17853.800781,18015.849609,229300.0
18094.75,18134.75,18000.650391,18035.849609,230200.0
17974.849609,18034.25,17884.599609,17944.199219,208100.0
17965.550781,18004.349609,17818.400391,17844.599609,174600.0
17905.800781,17924.900391,17800.300781,17826.699219,198200.0
17755.349609,17772.5,17529.449219,17554.300781,204000.0
17574.650391,17620.050781,17455.400391,17511.25,240800.0
17591.349609,17599.75,17421.800781,17465.800781,209400.0
17428.599609,17451.599609,17299.0,17392.699219,246400.0
17383.25,17440.449219,17255.199219,17303.949219,420900.0
17360.099609,17467.75,17345.25,17450.900391,272900.0
17421.5,17445.800781,17306.0,17321.900391,310700.0
17451.25,17644.75,17427.699219,17594.349609,356200.0
17680.349609,17799.949219,17671.949219,17711.449219,362800.0
17665.75,17766.5,17602.25,17754.400391,267000.0
17772.050781,17772.349609,17573.599609,17589.599609,262400.0
17443.800781,17451.5,17324.349609,17412.900391,235900.0
17421.900391,17529.900391,17113.449219,17154.300781,254900.0
17160.550781,17224.650391,16987.099609,17043.300781,290600.0
17166.449219,17211.349609,16938.900391,16972.150391,248200.0
16994.650391,17062.449219,16850.150391,16985.599609,349800.0
17111.800781,17145.800781,16958.150391,17100.050781,408100.0
17066.599609,17066.599609,16828.349609,16988.400391,241800.0
17060.400391,17127.699219,17016.0,17107.5,246700.0
17177.449219,17207.25,17107.849609,17151.900391,0.0
17097.400391,17205.400391,17045.300781,17076.900391,219200.0
17076.199219,17109.449219,16917.349609,16945.050781,228000.0
16984.300781,17091.0,16918.550781,16985.699219,218400.0
17031.75,17061.75,16913.75,16951.699219,238800.0
16977.300781,17126.150391,16940.599609,17080.699219,345900.0
17210.349609,17381.599609,17204.650391,17359.75,263900.0
17427.949219,17428.050781,17312.75,17398.050781,230200.0
17422.300781,17570.550781,17402.699219,17557.050781,248300.0
17533.849609,17638.699219,17502.849609,17599.150391,242700.0
17634.900391,17694.099609,17597.949219,17624.050781,254800.0
17704.800781,17748.75,17655.150391,17722.300781,304300.0
17759.550781,17825.75,17717.25,17812.400391,232800.0
17807.300781,17842.150391,17729.650391,17828.0,285800.0
17863.0,17863.0,17574.050781,17706.849609,357400.0
17766.599609,17766.599609,17610.199219,17660.150391,258900.0
17653.349609,17666.150391,17579.849609,17618.75,281500.0
17638.599609,17684.449219,17584.349609,17624.449219,215100.0
17639.75,17663.199219,17553.949219,17624.050781,230200.0
17707.550781,17754.5,17612.5,17743.400391,255700.0
17761.550781,17807.449219,17716.849609,17769.25,297400.0
17767.300781,17827.75,17711.199219,17813.599609,233000.0
17813.099609,17931.599609,17797.900391,17915.050781,241400.0
17950.400391,18089.150391,17885.300781,18065.0,290300.0
18124.800781,18180.25,18101.75,18147.650391,265200.0
18113.800781,18116.349609,18042.400391,18089.849609,226200.0
18081.0,18267.449219,18066.699219,18255.800781,226600.0
18117.300781,18216.949219,18055.449219,18069.0,239700.0
18120.599609,18286.949219,18100.300781,18264.400391,228400.0
18303.400391,18344.199219,18229.650391,18265.949219,245400.0
18313.599609,18326.75,18211.949219,18315.099609,220500.0
18357.800781,18389.699219,18270.400391,18297.0,248900.0
18273.75,18342.75,18194.550781,18314.800781,241700.0
18339.300781,18458.900391,18287.900391,18398.849609,216100.0
18432.349609,18432.349609,18264.349609,18286.5,219500.0
18300.449219,18309.0,18115.349609,18181.75,229900.0
18287.5,18297.199219,18104.849609,18129.949219,272100.0
18186.150391,18218.099609,18060.400391,18203.400391,260900.0
18201.099609,18335.25,18178.849609,18314.400391,262600.0
18362.900391,18419.75,18324.199219,18348.0,270400.0
18294.800781,18392.599609,18262.949219,18285.400391,232600.0
18268.900391,18338.099609,18202.400391,18321.150391,235900.0
18368.349609,18508.550781,18333.150391,18499.349609,198700.0
18619.150391,18641.199219,18581.25,18598.650391,265300.0
18606.650391,18662.449219,18575.5,18633.849609,234400.0
18594.199219,18603.900391,18483.849609,18534.400391,696500.0
18579.400391,18580.300781,18464.550781,18487.75,265600.0
18550.849609,18573.699219,18478.400391,18534.099609,270900.0
18612.0,18640.150391,18582.800781,18593.849609,256100.0
18600.800781,18622.75,18531.599609,18599.0,220800.0
18665.599609,18738.949219,18636.0,18726.400391,260100.0
18725.349609,18777.900391,18615.599609,18634.550781,286500.0
18655.900391,18676.650391,18555.400391,18563.400391,221800.0
18595.050781,18633.599609,18559.75,18601.5,179500.0
18631.800781,18728.900391,18631.800781,18716.150391,233200.0
18744.599609,18769.699219,18690.0,18755.900391,261400.0
18774.449219,18794.099609,18669.050781,18688.099609,263000.0
18723.300781,18864.699219,18710.5,18826.0,272800.0
18873.300781,18881.449219,18719.150391,18755.449219,219800.0
18752.349609,18839.699219,18660.650391,18816.699219,211600.0
18849.400391,18875.900391,18794.849609,18856.849609,217500.0
18853.599609,18886.599609,18759.5,18771.25,252700.0
18741.849609,18756.400391,18647.099609,18665.5,210600.0
18682.349609,18722.050781,18646.699219,18691.199219,171300.0
18748.550781,18829.25,18714.25,18817.400391,222500.0
18908.150391,19011.25,18861.349609,18972.099609,398800.0
19076.849609,19201.699219,19024.599609,19189.050781,247900.0
19246.5,19345.099609,19234.400391,19322.550781,226100.0
19406.599609,19434.150391,19300.0,19389.0,226900.0
19405.949219,19421.599609,19339.599609,19398.5,224400.0
19385.699219,19512.199219,19373.0,19497.300781,268300.0
19422.800781,19523.599609,19303.599609,19331.800781,237100.0
19400.349609,19435.849609,19327.099609,19355.900391,268200.0
19427.099609,19515.099609,19406.449219,19439.400391,251300.0
19497.449219,19507.699219,19361.75,19384.300781,327900.0
19495.199219,19567.0,19385.800781,19413.75,310400.0
19493.449219,19595.349609,19433.5,19564.5,291200.0
19612.150391,19731.849609,19562.949219,19711.449219,268700.0
19787.5,19819.449219,19690.199219,19749.25,286400.0
19802.949219,19851.699219,19727.449219,19833.150391,259700.0
19831.699219,19991.849609,19758.400391,19979.150391,274700.0
19800.449219,19887.400391,19700.0,19745.0,312500.0
19748.449219,19782.75,19658.300781,19672.349609,265600.0
19729.349609,19729.349609,19615.949219,19680.599609,369700.0
19733.349609,19825.599609,19716.699219,19778.300781,244700.0
19850.900391,19867.550781,19603.550781,19659.900391,334900.0
19659.75,19695.900391,19563.099609,19646.050781,258700.0
19666.349609,19772.75,19597.599609,19753.800781,295100.0
19784.0,19795.599609,19704.599609,19733.550781,298000.0
19655.400391,19678.25,19423.550781,19526.550781,290700.0
19463.75,19537.650391,19296.449219,19381.650391,315700.0
19462.800781,19538.849609,19436.449219,19517.0,280800.0
19576.849609,19620.449219,19524.800781,19597.300781,216600.0
19627.199219,19634.400391,19533.099609,19570.849609,260300.0
19578.800781,19645.5,19467.5,19632.550781,266500.0
19605.550781,19623.599609,19495.400391,19543.099609,312200.0
19554.25,19557.75,19412.75,19428.300781,235500.0
